Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
E0,13/04/02,Everton,Leicester,2,2,D,0,2,A,35580.0,"Rennie, U. D.",16,6,8,2,0,0,13,4,15,6,3,5,1,1,0,0,10,10,1.41,3.8,6.9,1.4,3.9,6.0,1.44,3.75,6.5,1.444,3.6,7.0,1.4,4.0,6.5,1.4,3.75,7.0,1665.85,1575.47
E0,13/04/02,Sunderland,Liverpool,0,1,A,0,0,D,48355.0,"Gallagher, D. J.",10,10,5,5,0,1,4,3,10,11,2,13,1,2,1,0,35,20,4.3,3.3,1.75,3.8,3.1,1.8,4.5,3.5,1.61,4.5,3.5,1.667,4.333,3.5,1.667,4.33,3.4,1.66,1680.51,1899.09
E0,13/04/02,Tottenham,West Ham,1,1,D,0,0,D,36083.0,"Barry, N. S.",16,12,6,5,0,0,3,5,11,6,1,3,0,0,0,0,0,0,1.91,3.25,3.5,2.0,3.1,3.2,1.83,3.2,3.75,1.909,3.25,3.6,1.909,3.25,3.5,1.9,3.25,3.4,1698.46,1710.36
E0,20/04/02,Bolton,Tottenham,1,1,D,0,1,A,25817.0,"Messias, M. D.",13,10,6,4,1,0,13,3,13,15,2,4,1,3,0,0,10,30,2.2,3.0,3.05,2.1,3.0,3.1,2.2,3.25,2.75,2.2,3.25,2.9,2.375,3.2,2.6,2.25,3.2,2.75,1685.24,1695.36
E0,20/04/02,Chelsea,Man United,0,3,A,0,2,A,41725.0,"Barber, G. P.",7,6,2,5,0,0,12,5,9,6,3,8,4,1,0,0,40,10,2.65,3.1,2.36,2.4,3.1,2.4,2.62,3.4,2.25,2.6,3.25,2.4,2.75,3.25,2.25,2.8,3.1,2.25,1827.02,1902.74
E0,20/04/02,Leeds,Fulham,0,1,A,0,0,D,39811.0,"Styles, R.",9,7,4,4,0,0,1,4,12,16,4,1,2,3,0,0,20,30,1.45,3.8,6.2,1.6,3.4,4.6,1.5,3.4,6.0,1.5,3.5,6.5,1.444,3.75,6.5,1.53,3.25,6.0,1821.49,1676.3
E0,20/04/02,Leicester,Aston Villa,2,2,D,1,2,A,18125.0,"Poll, G.",10,16,7,11,1,1,5,4,11,15,3,0,1,0,0,0,10,0,2.95,3.1,2.22,2.8,3.1,2.2,2.75,3.2,2.25,2.875,3.25,2.2,2.75,3.25,2.25,2.62,3.1,2.37,1581.71,1692.57
E0,20/04/02,Liverpool,Derby,2,0,H,1,0,H,43510.0,"Riley, M. A.",13,4,5,1,0,0,9,4,8,16,6,3,0,3,0,0,0,30,1.22,5.5,9.0,1.15,6.0,12.0,1.2,5.0,11.0,1.2,5.5,10.0,1.2,5.5,10.0,1.22,5.0,9.5,1907.48,1588.81
E0,20/04/02,Middlesbrough,Blackburn,1,3,A,0,1,A,26932.0,"Barry, N. S.",8,9,2,5,0,0,7,9,15,21,3,1,3,3,1,0,55,30,2.1,3.15,3.1,2.2,3.0,2.9,2.1,3.2,3.0,2.2,3.2,3.0,1.909,3.25,3.5,2.0,3.2,3.2,1728.36,1679.04
E0,20/04/02,Newcastle,Charlton,3,0,H,1,0,H,51360.0,"Dean, M. L",12,4,8,1,0,0,8,7,12,9,0,2,1,2,0,0,10,20,1.36,4.0,7.6,1.35,4.0,7.0,1.4,3.75,7.0,1.4,3.8,7.5,1.333,4.333,7.5,1.33,4.0,8.0,1803.62,1690.07
E0,20/04/02,Southampton,Everton,0,1,A,0,1,A,31785.0,"Halsey, M. R.",6,7,0,5,1,0,1,7,13,18,4,4,2,0,0,0,20,0,1.92,3.15,3.6,2.0,2.8,3.5,,,,2.0,3.2,3.4,1.909,3.25,3.5,1.9,3.1,3.6,1706.99,1659.61
E0,20/04/02,West Ham,Sunderland,3,0,H,1,0,H,33319.0,"Bennett, S. G.",16,10,7,5,0,0,9,6,8,9,4,2,3,2,0,0,30,20,1.73,3.3,4.3,1.8,3.2,3.6,1.67,3.25,4.5,1.833,3.25,4.0,1.727,3.5,4.0,1.72,3.25,4.2,1713.46,1672.12
E0,21/04/02,Arsenal,Ipswich,2,0,H,0,0,D,38058.0,"Wiley, A. G.",20,7,8,2,3,1,14,2,9,9,3,0,1,0,0,0,10,0,1.2,5.25,11.0,1.2,5.0,10.0,1.17,5.5,12.0,1.2,5.5,11.0,1.2,5.5,10.0,1.2,5.5,9.0,1925.55,1677.75
E0,23/04/02,Blackburn,Newcastle,2,2,D,1,0,H,26712.0,"Rennie, U. D.",12,21,5,9,0,1,6,6,15,11,0,3,0,2,0,0,0,20,2.53,3.0,2.6,2.5,2.7,2.8,,,,2.375,3.0,2.8,2.7,3.1,2.375,2.5,2.9,2.62,1696.6,1809.28
E0,23/04/02,Fulham,Bolton,3,0,H,1,0,H,18107.0,"Durkin, P. A.",12,7,7,2,1,3,3,6,5,9,3,5,0,0,0,0,0,0,2.0,3.0,3.55,2.0,2.7,3.8,1.8,3.25,3.75,1.909,3.2,3.8,1.909,3.1,3.75,2.0,3.0,3.4,1696.4,1682.08
E0,24/04/02,Arsenal,West Ham,2,0,H,0,0,D,38038.0,"Dunn, S. W.",20,5,9,1,0,0,12,2,12,13,1,4,2,2,0,0,20,20,1.25,4.65,10.0,1.3,4.2,8.0,,,,1.25,5.0,10.0,1.3,4.5,8.0,1.25,5.0,8.0,1928.52,1721.14
E0,24/04/02,Ipswich,Middlesbrough,1,0,H,0,0,D,25979.0,"D'Urso, A. P.",17,13,7,4,1,0,4,5,13,13,4,2,0,2,0,0,0,20,1.7,3.5,4.1,1.65,3.5,4.2,1.67,3.25,4.5,1.75,3.5,4.0,1.615,3.6,4.5,1.8,3.5,3.5,1674.78,1710.8
E0,27/04/02,Aston Villa,Southampton,2,1,H,2,0,H,35255.0,"Elleray, D. R.",8,7,5,3,0,1,7,1,11,8,3,7,2,1,0,0,20,10,1.87,3.15,3.8,1.85,3.1,3.6,1.833,3.0,4.0,,,,1.909,3.25,3.5,1.833,3.2,3.75,1692.18,1689.48
E0,27/04/02,Charlton,Sunderland,2,2,D,1,2,A,26614.0,"Wolstenholme, E. K.",11,6,7,3,0,0,10,5,16,13,3,4,2,3,0,0,20,30,2.35,3.15,2.65,,,,2.2,3.25,2.75,,,,2.1,3.25,3.0,2.3,3.25,2.625,1684.41,1664.44
E0,27/04/02,Derby,Leeds,0,1,A,0,1,A,30735.0,"Poll, G.",9,10,1,4,0,1,5,6,12,19,3,10,2,0,0,0,20,0,3.75,3.4,1.8,3.2,3.1,2.0,3.5,3.2,1.909,,,,3.6,3.4,1.833,3.4,3.25,1.909,1586.75,1801.39
E0,27/04/02,Fulham,Leicester,0,0,D,0,0,D,21016.0,"Yates, N",9,4,2,2,0,0,7,2,12,15,3,2,3,4,0,0,30,40,1.45,3.5,7.0,1.45,3.8,5.4,1.5,3.4,6.0,,,,1.444,3.75,6.5,1.533,3.4,5.5,1704.93,1582.1
E0,27/04/02,Ipswich,Man United,0,1,A,0,1,A,28433.0,"Styles, R.",12,16,4,8,0,1,5,5,11,10,3,3,2,0,0,0,20,0,6.0,4.25,1.4,5.0,3.7,1.5,5.0,3.75,1.533,,,,5.0,3.8,1.5,6.0,3.75,1.444,1685.0,1916.11
E0,27/04/02,Middlesbrough,Chelsea,0,2,A,0,2,A,28686.0,"Knight, B.",10,14,2,8,0,0,4,6,11,13,7,7,3,1,0,0,30,10,2.72,3.1,2.35,2.4,3.1,2.4,2.75,3.2,2.25,,,,2.375,3.2,2.6,2.6,3.1,2.4,1700.58,1813.65
E0,27/04/02,Newcastle,West Ham,3,1,H,1,1,D,52127.0,"Durkin, P. A.",16,11,5,5,1,0,8,2,10,8,4,4,1,2,0,0,10,20,1.5,3.7,5.7,1.6,3.4,4.6,1.615,3.25,5.0,,,,1.571,3.4,5.5,,,,1808.82,1717.5
E0,27/04/02,Tottenham,Liverpool,1,0,H,1,0,H,36017.0,"Jones, P.",11,11,5,7,0,1,3,8,9,11,6,2,1,1,0,0,10,10,4.0,3.4,1.75,4.0,3.3,1.7,5.0,3.25,1.615,,,,4.0,3.6,1.667,4.333,3.2,1.727,1698.52,1909.54
E0,28/04/02,Everton,Blackburn,1,2,A,0,1,A,34976.0,"Winter, J. T.",10,14,4,6,0,1,9,5,12,9,3,7,2,2,0,0,20,20,2.25,3.1,2.85,2.0,3.1,3.2,2.375,3.2,2.6,,,,2.2,3.25,2.8,2.1,3.2,3.0,1677.12,1697.06
E0,29/04/02,Bolton,Arsenal,0,2,A,0,2,A,27351.0,"Gallagher, D. J.",7,8,1,4,1,2,7,3,10,8,2,6,0,0,0,0,0,0,7.5,3.9,1.37,6.0,3.9,1.4,7.0,3.75,1.4,,,,6.5,4.333,1.364,8.0,3.75,1.364,1673.55,1932.16
E0,08/05/02,Liverpool,Blackburn,4,3,H,2,1,H,40663.0,"Wiley, A. G.",15,9,7,7,0,0,8,7,9,12,3,3,1,1,0,0,10,10,1.3,4.65,7.65,1.3,4.2,8.0,1.4,4.0,6.5,1.333,4.333,8.5,1.364,4.0,7.5,1.4,3.6,7.5,1893.18,1712.39
E0,08/05/02,Man United,Arsenal,0,1,A,0,0,D,67580.0,"Durkin, P. A.",9,5,3,2,0,0,6,5,21,16,1,2,4,2,0,0,40,20,2.0,3.1,3.4,1.85,3.1,3.6,2.1,3.2,3.0,2.1,3.1,3.2,2.05,3.0,3.4,2.1,3.0,3.2,1924.1,1939.32
E0,11/05/02,Arsenal,Everton,4,3,H,2,2,D,38254.0,"Halsey, M. R.",17,14,6,6,0,1,4,3,7,5,4,3,0,0,0,0,0,0,1.27,4.8,8.5,1.35,4.0,7.0,1.25,4.5,10.0,1.286,4.5,8.5,1.333,4.333,7.5,1.3,4.5,7.5,1954.81,1661.79
E0,11/05/02,Blackburn,Fulham,3,0,H,0,0,D,30487.0,"Foy, C. J.",17,6,13,2,0,1,2,7,13,7,2,0,3,0,0,0,30,0,1.9,3.25,3.55,1.85,3.1,3.6,1.8,3.25,3.75,2.0,3.2,3.3,2.0,3.25,3.25,1.833,3.3,3.6,1708.25,1697.86
E0,11/05/02,Chelsea,Aston Villa,1,3,A,0,1,A,40709.0,"Bennett, S. G.",15,15,6,11,0,1,7,6,14,18,7,5,0,1,0,0,0,10,1.6,3.4,5.0,1.6,3.4,4.6,1.615,3.25,5.0,1.571,3.4,5.5,1.5,3.5,6.0,1.571,3.5,5.0,1825.68,1701.09
E0,11/05/02,Leeds,Middlesbrough,1,0,H,0,0,D,40218.0,"Rennie, U. D.",19,7,5,3,0,0,8,8,13,15,3,3,2,0,0,0,20,0,1.57,3.45,5.1,1.5,3.7,5.0,1.444,3.75,6.0,1.533,3.6,5.5,1.571,3.4,5.5,1.571,3.5,5.0,1809.91,1688.55
E0,11/05/02,Leicester,Tottenham,2,1,H,0,0,D,21716.0,"Elleray, D. R.",10,13,6,6,0,0,6,9,5,6,1,1,0,0,0,0,0,0,2.85,3.15,2.25,2.4,3.1,2.4,2.8,3.2,2.2,2.875,3.2,2.2,2.75,3.25,2.2,2.8,3.2,2.2,1589.17,1714.88
E0,11/05/02,Liverpool,Ipswich,5,0,H,2,0,H,44088.0,"Dunn, S. W.",15,7,8,2,0,1,0,7,13,5,2,2,0,0,0,0,0,0,1.3,4.6,7.8,1.3,4.2,8.0,1.25,5.0,8.0,1.333,4.5,7.0,1.333,5.0,6.0,1.333,4.5,6.5,1897.32,1677.01
E0,11/05/02,Man United,Charlton,0,0,D,0,0,D,67579.0,"Poll, G.",13,11,6,6,0,0,7,4,8,7,1,3,2,0,0,0,20,0,1.22,5.1,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.25,5.0,8.5,1.222,5.5,8.5,1.2,5.0,11.0,1908.61,1680.26
E0,11/05/02,Southampton,Newcastle,3,1,H,2,0,H,31973.0,"D'Urso, A. P.",7,16,3,8,0,0,3,6,15,11,3,5,0,1,1,0,25,10,2.75,3.15,2.3,2.6,3.1,2.3,2.75,3.25,2.2,2.7,3.25,2.3,2.6,3.2,2.375,2.625,3.25,2.3,1680.57,1815.06
E0,11/05/02,Sunderland,Derby,1,1,D,1,0,H,47989.0,"Wiley, A. G.",26,5,12,3,2,0,4,2,11,14,6,5,0,1,0,0,0,10,1.45,3.6,6.7,1.4,3.9,6.0,1.364,4.0,7.0,1.444,3.4,7.5,1.444,3.4,7.5,1.444,3.3,7.5,1668.59,1578.23
E0,11/05/02,West Ham,Bolton,2,1,H,1,0,H,35546.0,"Dean, M. L",17,10,10,4,1,0,9,5,9,13,3,6,2,1,0,0,20,10,1.6,3.5,4.85,1.6,3.4,4.6,1.5,3.4,6.0,1.533,3.4,6.0,1.571,3.6,5.0,1.533,3.4,5.5,1711.26,1666.39
